Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon
4,2009,2,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2009,35,2,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2009,72,35,2,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2009,21,72,35,2,36.333333333333336,,,35.019042438840806,,,109.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2009,11,21,72,35,42.666666666666664,,,26.350205565295568,,,128.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2009,26,11,21,72,34.666666666666664,,,32.715949219506584,,,104.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2009,17,26,11,21,19.333333333333332,27.833333333333332,,7.637626158259734,24.506461732911728,,58.0,167.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2009,1,17,26,11,18.0,30.333333333333332,,7.549834435270751,21.978777642686747,,54.0,182.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2009,,1,17,26,14.666666666666666,24.666666666666668,,12.662279942148388,24.744022847279034,,44.0,148.0,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2010,,,1,17,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2010,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2010,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2010,91,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2010,62,91,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2010,79,62,91,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2010,211,79,62,91,77.33333333333333,,,14.571661996262929,,,232.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2010,115,211,79,62,117.33333333333333,,,81.561837481345,,,352.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2010,27,115,211,79,135.0,,,68.23488843692792,,,405.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2010,3,27,115,211,117.66666666666667,97.5,,92.02898094259945,62.934092509545266,,353.0,585.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2010,1,3,27,115,48.333333333333336,82.83333333333333,,58.968918366655934,74.02814779978402,,145.0,497.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2010,,1,3,27,10.333333333333334,72.66666666666667,,14.468356276140389,81.29370619344814,,31.0,436.0,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2011,,,1,3,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2011,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2011,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2011,6,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2011,39,6,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2011,38,39,6,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2011,106,38,39,6,27.666666666666668,,,18.77054430040145,,,83.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2011,82,106,38,39,61.0,,,38.97435053981015,,,183.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2011,19,82,106,38,75.33333333333333,,,34.486712417006835,,,226.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2011,27,19,82,106,69.0,48.333333333333336,,44.93328387732194,38.22390177188442,,207.0,290.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2011,6,27,19,82,42.666666666666664,51.833333333333336,,34.29771615331454,34.33608403220537,,128.0,311.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2011,,6,27,19,17.333333333333332,46.333333333333336,,10.598742063723085,39.11351002744025,,52.0,278.0,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2012,,,6,27,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2012,,,,6,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2012,11,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2012,51,11,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2012,42,51,11,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2012,61,42,51,11,34.666666666666664,,,20.984120980716188,,,104.0,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2012,263,61,42,51,51.333333333333336,,,9.504384952922171,,,154.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2012,43,263,61,42,122.0,,,122.47856955402443,,,366.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2012,22,43,263,61,122.33333333333333,78.5,,122.1529096392441,91.92551332464782,,367.0,471.0,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2012,6,22,43,263,109.33333333333333,80.33333333333333,,133.49282128014727,90.40722684977497,,328.0,482.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2012,,6,22,43,23.666666666666668,72.83333333333333,,18.55622087962248,95.0734803542327,,71.0,437.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2012,,,6,22,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2013,,,,6,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2013,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2013,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2013,3,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2013,71,3,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2013,106,71,3,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2013,169,106,71,3,60.0,,,52.373657500693994,,,180.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2013,103,169,106,71,115.33333333333333,,,49.66219219218311,,,346.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2013,43,103,169,106,126.0,,,37.269290307168454,,,378.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2013,,43,103,169,105.0,82.5,,63.02380502635492,57.389023340705144,,315.0,495.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2013,1,,43,103,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2013,,1,,43,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2014,,,1,,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2014,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2014,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2014,5,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2014,41,5,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2014,49,41,5,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2014,45,49,41,5,31.666666666666668,,,23.437861108329262,,,95.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2014,94,45,49,41,45.0,,,4.000000000000014,,,135.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2014,11,94,45,49,62.666666666666664,,,27.209067116190027,,,188.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2014,1,11,94,45,50.0,40.833333333333336,,41.72529209005013,31.88991481121683,,150.0,245.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2014,,1,11,94,35.333333333333336,40.166666666666664,,51.05226080530943,32.817170302551474,,106.0,241.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2014,,,1,11,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2015,,,,1,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2015,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2015,2,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2015,50,2,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2015,75,50,2,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2015,151,75,50,2,42.333333333333336,,,37.09896674212549,,,127.0,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2015,169,151,75,50,92.0,,,52.60228131934964,,,276.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2015,13,169,151,75,131.66666666666666,,,49.89321931218043,,,395.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2015,1,13,169,151,111.0,76.66666666666667,,85.34635317340748,69.84745282876582,,333.0,460.0,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2015,2,1,13,169,61.0,76.5,,93.72299611087985,70.06211529778416,,183.0,459.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2015,,2,1,13,5.333333333333333,68.5,,6.6583281184793925,76.16757840446289,,16.0,411.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2015,,,2,1,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2016,,,,2,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2016,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2016,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2016,22,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2016,59,22,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2016,64,59,22,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2016,42,64,59,22,48.333333333333336,,,22.941955743426348,,,145.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2016,15,42,64,59,55.0,,,11.532562594670791,,,165.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2016,5,15,42,64,40.333333333333336,,,24.542480178933285,,,121.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2016,,5,15,42,20.666666666666668,34.5,,19.139836293274122,24.221890925359236,,62.0,207.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2016,,,5,15,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2016,,,,5,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2017,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2017,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2017,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2017,8,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2017,43,8,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2017,27,43,8,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2017,142,27,43,8,26.0,,,17.52141546793523,,,78.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2017,298,142,27,43,70.66666666666667,,,62.29232162420449,,,212.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2017,33,298,142,27,155.66666666666666,,,136.01593043953835,,,467.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2017,15,33,298,142,157.66666666666666,91.83333333333333,,133.19284265054685,111.44400686742497,,473.0,551.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2017,,15,33,298,115.33333333333333,93.0,,158.4497817396204,110.42282372770586,,346.0,558.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2017,,,15,33,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2018,,,,15,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2018,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2018,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2018,33,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2018,176,33,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2018,97,176,33,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2018,108,97,176,33,102.0,,,71.63099887618489,,,306.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2018,54,108,97,176,127.0,,,42.790185790669334,,,381.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2018,15,54,108,97,86.33333333333333,,,28.53652630109932,,,259.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2018,,15,54,108,59.0,80.5,,46.70117771534247,58.98728676587863,,177.0,483.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2018,,,15,54,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2018,,,,15,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2019,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2019,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2019,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2019,21,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2019,81,21,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2019,60,81,21,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2019,86,60,81,21,54.0,,,30.44667469527666,,,162.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2019,35,86,60,81,75.66666666666667,,,13.79613472438325,,,227.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2019,1,35,86,60,60.333333333333336,,,25.50163393458022,,,181.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2019,,1,35,86,40.666666666666664,47.333333333333336,,42.782395133200914,34.00392134249618,,122.0,284.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2019,,,1,35,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2019,,,,1,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2020,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2020,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2020,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2020,11,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2020,38,11,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2020,24,38,11,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2020,41,24,38,11,24.333333333333332,,,13.503086067019396,,,73.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2020,36,41,24,38,34.333333333333336,,,9.073771725877467,,,103.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2020,4,36,41,24,33.666666666666664,,,8.736894948054106,,,101.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2020,1,4,36,41,27.0,25.666666666666668,,20.074859899884732,15.370968306084906,,81.0,154.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2020,,1,4,36,13.666666666666666,24.0,,19.39931270260195,17.652195330892983,,41.0,144.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2020,,,1,4,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2021,,,,1,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2021,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2021,3,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2021,22,3,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2021,59,22,3,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2021,40,59,22,3,28.0,,,28.478061731796284,,,84.0,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2021,275,40,59,22,40.333333333333336,,,18.502252115170556,,,121.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2021,56,275,40,59,124.66666666666667,,,130.53862774417897,,,374.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2021,19,56,275,40,123.66666666666667,75.83333333333333,,131.30244983751572,99.83069000395953,,371.0,455.0,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2021,22,19,56,275,116.66666666666667,78.5,,138.36304901719004,97.68674423891913,,350.0,471.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2021,1,22,19,56,32.333333333333336,78.5,,20.550750189064377,97.68674423891913,,97.0,471.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2021,,1,22,19,14.0,68.83333333333333,,11.357816691600352,102.74126078001314,,42.0,413.0,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2022,,,1,22,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2022,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2022,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2022,1,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2022,6,1,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2022,21,6,1,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2022,89,21,6,1,9.333333333333334,,,10.408329997330664,,,28.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2022,70,89,21,6,38.666666666666664,,,44.230457078051245,,,116.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2022,36,70,89,21,60.0,,,35.08560958569767,,,180.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2022,4,36,70,89,65.0,37.166666666666664,,26.851443164195107,35.515724217122006,,195.0,223.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2022,,4,36,70,36.666666666666664,37.666666666666664,,33.00505011863084,34.920862914118636,,110.0,226.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
12,2022,,,4,36,,,,,,,,,,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
1,2023,,,,4,,,,,,,,,,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
2,2023,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
3,2023,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
4,2023,,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
5,2023,,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
6,2023,,,,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
7,2023,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
8,2023,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
9,2023,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
10,2023,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
11,2023,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0
