Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,temperature_2m_max (°C)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
4,2003,39,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-12.119354838709675,72.04301075268818,-7.017204301075269,54.354838709677416,0.7681720430107527,-0.0,0.0,,-26.09527905785971,0.9322967229902691
5,2003,254,39,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-4.704444444444444,71.53333333333333,0.2099999999999998,53.11111111111111,1.367222222222222,0.0,0.0,0,-30.096927803379423,1.3355798771121328
6,2003,193,254,39,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.337634408602151,69.04301075268818,13.15268817204301,46.56989247311828,3.048172043010753,13.15268817204301,0.06407775768535262,254,-21.964347158218132,2.4752752176139245
7,2003,78,193,254,39,162.0,110.80162453682708,486.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.33888888888889,65.75555555555556,19.267777777777777,42.08888888888889,3.831,19.267777777777777,0.08890923156266116,193,6.345483870967737,5.183566308243725
8,2003,91,78,193,254,175.0,89.37001734362593,525.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.282795698924732,75.6021505376344,19.75483870967742,54.24731182795699,3.089677419354839,19.75483870967742,0.05592448423511094,78,32.63046594982078,8.246394265232972
9,2003,53,91,78,193,120.66666666666667,62.978832422754024,362.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.162365591397847,76.10752688172043,20.73010752688172,55.15053763440861,2.950752688172043,0.0,0.0,0,52.1753046594982,9.96884946236559
10,2003,12,53,91,78,74.0,19.313207915827977,222.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.793333333333331,76.28888888888888,16.83111111111111,56.477777777777774,2.1106666666666665,0.0,0.0,0,59.75272401433692,9.87143010752688
4,2004,32,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-8.00752688172043,73.54838709677419,-2.7978494623655914,56.44086021505377,0.9349462365591398,-0.0,0.0,,-16.55289704610061,1.1500573476702487
5,2004,82,32,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.643333333333333,70.16666666666667,2.482222222222222,50.88888888888889,1.5743333333333334,0.0,0.0,0,-19.471857619577314,1.626559139784944
6,2004,77,82,32,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,3.61505376344086,72.93548387096774,8.173118279569893,53.54838709677419,2.1455913978494623,8.173118279569893,0.03933372757737039,82,-10.196087010258317,2.9492795698924708
7,2004,39,77,82,32,63.666666666666664,27.537852736430512,191.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.598888888888888,73.78888888888888,16.164444444444445,51.66666666666666,2.973444444444445,16.164444444444445,0.05645780590717302,77,7.857491039426522,4.6548709677419335
8,2004,26,39,77,82,66.0,23.515952032609697,198.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.166666666666664,73.65591397849462,21.01397849462365,52.0752688172043,3.5037634408602147,21.01397849462365,0.06601499189627229,39,26.81978494623656,6.693369175627238
9,2004,36,26,39,77,47.333333333333336,26.50157228040128,142.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.695698924731182,77.24731182795698,17.582795698924734,56.53763440860215,2.452258064516129,0.0,0.0,0,45.35154121863799,8.62279928315412
10,2004,29,36,26,39,33.666666666666664,6.806859285554062,101.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,11.298888888888888,76.07777777777778,16.022222222222222,56.68888888888889,1.977666666666667,0.0,0.0,0,54.761218637992826,8.929465949820786
11,2004,1,29,36,26,30.333333333333332,5.1316014394469045,91.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,5.2182795698924735,77.66666666666666,8.97741935483871,59.107526881720425,1.1266666666666667,0.0,0.0,0,54.6189964157706,7.933688172043008
4,2005,104,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-9.918279569892476,73.45161290322581,-5.58494623655914,56.516129032258064,0.8962365591397848,-0.0,0.0,,-21.26982846902202,1.0945583717357885
5,2005,259,104,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-0.1688888888888889,75.15555555555555,4.256666666666667,57.2,1.5825555555555555,0.0,0.0,0,-26.560330261136716,1.5274615975422399
6,2005,160,259,104,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.815053763440861,69.50537634408602,13.013978494623656,49.215053763440864,2.826451612903226,13.013978494623656,0.056286937901498926,259,-10.529470046082952,2.9203397337429564
7,2005,431,160,259,104,174.33333333333334,78.48779098263202,523.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.555555555555555,69.45555555555555,20.96333333333333,47.75555555555556,3.7696666666666663,20.96333333333333,0.07731768459434821,160,11.685698924731179,5.3052437275985636
8,2005,313,431,160,259,283.3333333333333,137.12889313829282,850.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,17.63225806451613,67.80645161290323,23.02365591397849,44.473118279569896,4.054086021505376,23.02365591397849,0.08915346417592811,431,38.23397849462365,8.178673835125444
9,2005,104,313,431,160,301.3333333333333,135.87616911487214,904.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.09247311827957,74.2258064516129,20.76989247311828,51.774193548387096,3.034731182795699,0.0,0.0,0,57.00096774193547,10.650204301075266
10,2005,3,104,313,431,282.6666666666667,165.5969001320174,848.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.15,77.53333333333333,16.245555555555555,56.922222222222224,1.9573333333333331,0.0,0.0,0,64.7568817204301,10.858483870967738
11,2005,1,3,104,313,140.0,158.10439589081645,420.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.165591397849462,81.2258064516129,9.508602150537634,65.15053763440861,0.9743010752688172,0.0,0.0,0,60.039103942652325,9.046150537634407
3,2006,1,,,1,,,,0,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-15.472619047619048,74.98809523809523,-11.527380952380952,61.08333333333333,0.3519047619047619,-0.0,0.0,,-0.02784946236559449,1.6676702508960546
4,2006,92,1,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-6.28494623655914,77.08602150537634,-2.4451612903225803,60.80645161290322,0.9090322580645162,-0.0,0.0,0,-21.06383256528418,1.0452739375319993
5,2006,106,92,1,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,1.1055555555555554,71.46666666666667,6.134444444444444,51.31111111111111,1.9407777777777775,0.0,0.0,0,-23.612327188940093,1.4998617511520709
6,2006,256,106,92,1,66.33333333333333,57.01169470672954,199.0,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,9.680645161290323,69.03225806451613,15.194623655913976,48.064516129032256,3.0008602150537635,15.194623655913976,0.06116151654613194,106,-7.838097798259092,3.201714797747053
7,2006,129,256,106,92,151.33333333333334,90.91387866180462,454.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.77888888888889,66.87777777777778,20.09888888888889,44.87777777777777,3.755555555555555,20.09888888888889,0.08186001453136353,256,18.883906810035835,5.850670250896054
8,2006,49,129,256,106,163.66666666666666,80.78572481158618,491.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,17.18924731182796,73.0,22.30430107526881,49.25806451612903,3.7472043010752687,22.30430107526881,0.07455926401369277,129,41.427956989247306,8.697193548387093
9,2006,42,49,129,256,144.66666666666666,104.38550346352376,434.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.0752688172043,74.3763440860215,18.227956989247318,53.31182795698925,2.762903225806452,0.0,0.0,0,57.597813620071676,10.503620071684585
10,2006,8,42,49,129,73.33333333333333,48.33563212924117,220.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.091111111111111,76.96666666666667,14.235555555555557,55.93333333333333,1.8997777777777776,0.0,0.0,0,60.631146953405015,10.265663082437273
11,2006,1,8,42,49,33.0,21.931712199461252,99.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,3.9935483870967743,79.46236559139786,6.835483870967742,61.97849462365591,0.9595698924731184,0.0,0.0,0,54.767813620071685,8.409885304659497
4,2007,37,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-11.13548387096774,71.86021505376344,-5.563440860215054,55.053763440860216,0.7660215053763441,-0.0,0.0,,-18.43455709165387,1.0808169482846874
5,2007,271,37,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,0.1688888888888888,73.8,4.775555555555556,54.74444444444444,1.7503333333333333,0.0,0.0,0,-25.5457757296467,1.3897273425499206
6,2007,319,271,37,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.430107526881721,60.81720430107527,13.79247311827957,39.66666666666667,3.307311827956989,13.79247311827957,0.08132734003172923,271,-15.683123399897596,2.8724262672811034
7,2007,63,319,271,37,209.0,150.87743370033837,627.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.533333333333331,64.46666666666667,20.516666666666666,41.54444444444445,3.981888888888889,20.516666666666666,0.09359362757900233,319,13.00458781362007,5.823666666666664
8,2007,192,63,319,271,217.66666666666666,136.07840876984613,653.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.258064516129032,73.38709677419355,20.278494623655916,49.86021505376344,3.471075268817204,20.278494623655916,0.06824735729386891,63,39.08469534050179,9.03953405017921
9,2007,26,192,63,319,191.33333333333334,128.00130207671066,574.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.043010752688174,75.87096774193549,18.53333333333333,54.04301075268817,2.662365591397849,0.0,0.0,0,54.58763440860215,10.760275985663078
10,2007,28,26,192,63,93.66666666666667,87.14547224803673,281.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.50111111111111,75.94444444444444,14.955555555555556,57.15555555555556,1.903888888888889,0.0,0.0,0,59.328494623655914,10.115329749103939
11,2007,3,28,26,192,82.0,95.26804291051646,246.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.344086021505376,80.11827956989247,9.880645161290325,63.344086021505376,1.0843010752688174,0.0,0.0,0,53.767383512544804,8.03732974910394
4,2008,33,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-12.379569892473118,70.53763440860214,-7.391397849462366,53.39784946236559,0.7591397849462365,-0.0,0.0,,-22.417461376838467,1.110488567544182
5,2008,77,33,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,0.6133333333333333,75.62222222222222,5.305555555555555,57.06666666666667,1.7746666666666668,0.0,0.0,0,-28.939970337411943,1.3555172413793075
6,2008,36,77,33,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.087096774193548,68.86021505376344,11.332258064516129,46.13978494623656,2.669032258064516,11.332258064516129,0.05661952554744525,77,-13.57204919045854,2.9159903596588777
7,2008,18,36,77,33,48.666666666666664,24.583192089989723,146.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.85777777777778,75.14444444444445,18.772222222222226,53.64444444444444,3.1795555555555555,18.772222222222226,0.0581862545750305,36,9.246415770609314,5.202838709677417
8,2008,35,18,36,77,43.666666666666664,30.237945256470937,131.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.962365591397848,77.68817204301075,20.426881720430107,56.60215053763441,3.081505376344086,20.426881720430107,0.053496359902930744,18,35.41003584229391,7.623254480286736
9,2008,12,35,18,36,29.666666666666668,10.115993936995674,89.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.934408602150535,78.65591397849462,20.33655913978495,58.45161290322581,2.813333333333333,0.0,0.0,0,50.531362007168454,8.930093189964156
10,2008,9,12,35,18,21.666666666666668,11.930353445448848,65.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.99222222222222,76.08888888888889,15.493333333333334,56.44444444444444,1.972555555555556,0.0,0.0,0,59.53566308243728,9.074394265232971
11,2008,2,9,12,35,18.666666666666668,14.224392195567908,56.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,4.270967741935484,79.82795698924731,7.465591397849463,62.15053763440861,0.9547311827956988,0.0,0.0,0,56.25677419354839,7.8673942652329725
3,2009,1,,,2,,,,0,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-14.678571428571429,76.28571428571429,-10.316666666666666,63.04761904761904,0.3869047619047619,-0.0,0.0,,-2.5478853046595002,1.6496917562723987
4,2009,105,1,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-10.402150537634409,71.46236559139786,-4.893548387096774,53.97849462365591,0.8531182795698924,-0.0,0.0,0,-20.33014336917563,1.0818653353814618
5,2009,94,105,1,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-0.4555555555555556,73.23333333333333,4.087777777777777,54.36666666666667,1.6516666666666666,0.0,0.0,0,-25.672580645161293,1.4478725038402431
6,2009,195,94,105,1,66.66666666666667,57.13434460404121,200.0,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,4.380645161290323,69.47311827956989,9.598924731182796,48.17204301075269,2.361935483870968,9.598924731182796,0.04803411327356222,94,-11.122437275985668,2.8916897081413184
7,2009,21,195,94,105,131.33333333333334,55.410588639116014,394.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.93,69.5,19.016666666666666,47.18888888888889,3.6566666666666663,19.016666666666666,0.07588194604565367,195,8.793154121863797,4.866720430107525
8,2009,26,21,195,94,103.33333333333333,87.37467215007638,310.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.726881720430107,78.63440860215053,19.76236559139785,59.15053763440861,2.840752688172043,19.76236559139785,0.0472273864855202,21,32.70336917562724,7.670268817204299
9,2009,32,26,21,195,80.66666666666667,99.0471268302788,242.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,14.633333333333333,76.52688172043011,18.937634408602158,55.193548387096776,2.6593548387096773,0.0,0.0,0,48.37795698924731,8.859354838709674
10,2009,2,32,26,21,26.333333333333332,5.507570547286263,79.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,11.001111111111111,75.98888888888888,15.26,55.67777777777778,2.073,0.0,0.0,0,57.71666666666667,9.156774193548383
11,2009,7,2,32,26,20.0,15.874507866387603,60.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,2.5365591397849463,79.53763440860214,5.174193548387097,63.0752688172043,0.8315053763440861,0.0,0.0,0,53.96,7.573107526881717
3,2010,11,,,7,,,,0,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-8.733333333333333,80.80952380952381,-5.663095238095238,69.21428571428571,0.4742857142857142,-0.0,0.0,,0.06448028673834827,1.6669677419354814
4,2010,108,11,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.867741935483871,72.89247311827957,-0.9032258064516128,53.94623655913978,1.1008602150537634,-0.0,0.0,0,-10.772808499743988,1.3097480798771093
5,2010,251,108,11,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,1.958888888888889,69.44444444444444,6.482222222222222,49.8,1.971111111111111,0.0,0.0,0,-14.541589861751156,1.8246082949308728
6,2010,154,251,108,11,123.33333333333333,120.73248665265423,370.0,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,9.323655913978495,63.46236559139785,15.063440860215056,40.97849462365591,3.348817204301075,15.063440860215056,0.07977459016393443,251,-0.08409882232463328,3.5462570404505858
7,2010,89,154,251,108,171.0,72.99999999999999,513.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,12.791111111111112,63.22222222222221,18.006666666666668,40.01111111111111,3.630555555555556,18.006666666666668,0.08852614467623951,154,20.64243727598566,6.420788530465947
8,2010,95,89,154,251,164.66666666666666,81.52504727587302,494.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,17.38279569892473,73.66666666666666,22.118279569892472,51.236559139784944,3.5135483870967743,22.118279569892472,0.06726224783861671,89,39.55232974910394,8.950483870967739
9,2010,21,95,89,154,112.66666666666667,35.92121007612815,338.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.068817204301077,75.96774193548387,20.75698924731183,54.73118279569893,2.8518279569892475,0.0,0.0,0,55.18838709677419,10.492921146953403
10,2010,7,21,95,89,68.33333333333333,41.10150037812889,205.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,10.77888888888889,78.86666666666666,14.1,59.91111111111111,1.711666666666667,0.0,0.0,0,60.88193548387096,9.995931899641576
11,2010,4,7,21,95,41.0,47.28636167014751,123.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,3.712903225806452,78.06451612903226,6.662365591397849,60.473118279569896,1.015268817204301,0.0,0.0,0,56.975268817204295,8.077043010752686
4,2011,4,,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-10.361290322580643,73.56989247311827,-5.716129032258064,56.193548387096776,0.7980645161290322,-0.0,0.0,,-16.120714285714293,1.166687916026623
5,2011,63,4,,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-2.1711111111111108,72.85555555555555,2.6266666666666665,52.488888888888894,1.5726666666666669,0.0,0.0,0,-22.66017665130569,1.420641321044544
6,2011,75,63,4,,,,,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,6.153763440860215,73.51612903225806,11.430107526881722,51.903225806451616,2.516774193548387,11.430107526881722,0.04757317073170731,63,-14.600176651305691,2.7584692780337914
7,2011,71,75,63,4,47.333333333333336,38.00438571182717,142.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,13.84,67.92222222222223,19.434444444444445,45.54444444444445,3.6864444444444446,19.434444444444445,0.07920267366913343,75,8.340645161290317,4.887505376344083
8,2011,58,71,75,63,69.66666666666667,6.1101009266077675,209.0,1,-0.8660254037844385,-0.5000000000000004,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,16.96451612903226,69.83870967741936,21.96236559139785,45.892473118279575,3.837849462365592,21.96236559139785,0.0818436138500344,71,33.49121863799283,7.775885304659496
9,2011,29,58,71,75,68.0,8.888194417315574,204.0,0,-1.0,-1.8369701987210297e-16,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.79462365591398,77.02150537634408,19.93010752688172,55.04301075268817,2.8097849462365594,0.0,0.0,0,52.826917562724006,10.041068100358421
10,2011,26,29,58,71,52.666666666666664,21.50193789716018,158.0,0,-0.8660254037844386,0.5000000000000001,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,11.874444444444444,76.53333333333333,16.176666666666666,56.53333333333333,2.0503333333333336,0.0,0.0,0,61.326917562724006,10.334078853046593
11,2011,5,26,29,58,37.666666666666664,17.672954855748742,113.0,0,-0.5000000000000004,0.8660254037844384,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,5.875268817204301,76.82795698924731,9.2752688172043,59.494623655913976,1.2012903225806453,0.0,0.0,0,58.06913978494623,8.697967741935482
3,2012,14,,,5,,,,0,1.0,6.123233995736766e-17,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-14.459770114942527,76.02298850574712,-9.951724137931036,61.86206896551724,0.4194252873563218,-0.0,0.0,,3.857240143369168,1.987129032258062
4,2012,113,14,,,,,,0,0.8660254037844387,-0.4999999999999998,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-5.702150537634408,73.40860215053763,-0.7021505376344087,56.58064516129032,1.055268817204301,-0.0,0.0,0,-15.369752811766167,1.2052639970337384
5,2012,181,113,14,,,,,0,0.49999999999999994,-0.8660254037844387,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,-1.2355555555555555,68.28888888888888,3.27,50.2,1.720888888888889,0.0,0.0,0,-18.246347793845022,1.7295328142380395
6,2012,94,181,113,14,102.66666666666667,83.97817176703322,308.0,1,1.2246467991473532e-16,-1.0,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,7.911827956989247,69.3225806451613,13.59462365591398,48.01075268817204,2.8804301075268817,13.59462365591398,0.058771390960947786,181,-7.383874675565451,3.1955829934495092
7,2012,268,94,181,113,129.33333333333334,45.742030271221395,388.0,1,-0.4999999999999997,-0.8660254037844388,Quebec,0,0,0,0,0,0,0,0,0,1,0,0,15.303333333333336,68.1888888888889,20.84777777777778,47.43333333333333,3.8882222222222222,20.84777777777778,0.08027988070658408,94,16.162473118279564,5.656587813620069
